timestamp,service,total,2xx,4xx,5xx
2026-09-12T20:01:13Z,adservice,63022,62721,0,0
2026-09-12T20:01:13Z,cartservice,279638,279611,0,0
2026-09-12T20:01:13Z,checkoutservice,9667,9662,0,0
2026-09-12T20:01:13Z,currencyservice,426984,426929,0,0
2026-09-12T20:01:13Z,emailservice,9662,9662,0,0
2026-09-12T20:01:13Z,frontend,270148,269168,0,0
2026-09-12T20:01:13Z,paymentservice,9662,9662,0,0
2026-09-12T20:01:13Z,productcatalogservice,1220777,1220689,0,0
2026-09-12T20:01:13Z,recommendationservice,171118,171078,0,0
2026-09-12T20:01:13Z,redis-cart,0,0,0,0
2026-09-12T20:01:13Z,shippingservice,117157,117157,0,0
2026-09-12T20:01:14Z,adservice,63022,62721,0,0
2026-09-12T20:01:14Z,cartservice,279638,279611,0,0
2026-09-12T20:01:14Z,checkoutservice,9667,9662,0,0
2026-09-12T20:01:14Z,currencyservice,426984,426929,0,0
2026-09-12T20:01:14Z,emailservice,9662,9662,0,0
2026-09-12T20:01:14Z,frontend,270148,269168,0,0
2026-09-12T20:01:14Z,paymentservice,9662,9662,0,0
2026-09-12T20:01:14Z,productcatalogservice,1220777,1220689,0,0
2026-09-12T20:01:14Z,recommendationservice,171118,171078,0,0
2026-09-12T20:01:14Z,redis-cart,0,0,0,0
2026-09-12T20:01:14Z,shippingservice,117157,117157,0,0
2026-09-12T20:01:15Z,adservice,63022,62721,0,0
2026-09-12T20:01:15Z,cartservice,279638,279611,0,0
2026-09-12T20:01:15Z,checkoutservice,9667,9662,0,0
2026-09-12T20:01:15Z,currencyservice,426984,426929,0,0
2026-09-12T20:01:15Z,emailservice,9662,9662,0,0
2026-09-12T20:01:15Z,frontend,270148,269168,0,0
2026-09-12T20:01:15Z,paymentservice,9662,9662,0,0
2026-09-12T20:01:15Z,productcatalogservice,1220777,1220689,0,0
2026-09-12T20:01:15Z,recommendationservice,171118,171078,0,0
2026-09-12T20:01:15Z,redis-cart,0,0,0,0
2026-09-12T20:01:15Z,shippingservice,117157,117157,0,0
2026-09-12T20:01:16Z,adservice,63022,62721,0,0
2026-09-12T20:01:16Z,cartservice,279638,279611,0,0
2026-09-12T20:01:16Z,checkoutservice,9667,9662,0,0
2026-09-12T20:01:16Z,currencyservice,426984,426929,0,0
2026-09-12T20:01:16Z,emailservice,9662,9662,0,0
2026-09-12T20:01:16Z,frontend,270148,269168,0,0
2026-09-12T20:01:16Z,paymentservice,9662,9662,0,0
2026-09-12T20:01:16Z,productcatalogservice,1220777,1220689,0,0
2026-09-12T20:01:16Z,recommendationservice,171118,171078,0,0
2026-09-12T20:01:16Z,redis-cart,0,0,0,0
2026-09-12T20:01:16Z,shippingservice,117157,117157,0,0
2026-09-12T20:01:17Z,adservice,63022,62721,0,0
2026-09-12T20:01:17Z,cartservice,279638,279611,0,0
2026-09-12T20:01:17Z,checkoutservice,9667,9662,0,0
2026-09-12T20:01:17Z,currencyservice,426984,426929,0,0
2026-09-12T20:01:17Z,emailservice,9662,9662,0,0
2026-09-12T20:01:17Z,frontend,270148,269168,0,0
2026-09-12T20:01:17Z,paymentservice,9662,9662,0,0
2026-09-12T20:01:17Z,productcatalogservice,1220777,1220689,0,0
2026-09-12T20:01:17Z,recommendationservice,171118,171078,0,0
2026-09-12T20:01:17Z,redis-cart,0,0,0,0
2026-09-12T20:01:17Z,shippingservice,117157,117157,0,0
2026-09-12T20:01:18Z,adservice,63022,62721,0,0
2026-09-12T20:01:18Z,cartservice,279638,279611,0,0
2026-09-12T20:01:18Z,checkoutservice,9667,9662,0,0
2026-09-12T20:01:18Z,currencyservice,426984,426929,0,0
2026-09-12T20:01:18Z,emailservice,9662,9662,0,0
2026-09-12T20:01:18Z,frontend,270148,269168,0,0
2026-09-12T20:01:18Z,paymentservice,9662,9662,0,0
2026-09-12T20:01:18Z,productcatalogservice,1220777,1220689,0,0
