timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-21T22:31:56Z,adservice,153788,153078,0,0,723,401944,153078,"{""0.5"":2730,""1"":2730,""5"":134134,""10"":150212,""25"":152853,""50"":153030,""100"":153075,""250"":153078,""500"":153078,""1000"":153078,""2500"":153078,""5000"":153078,""10000"":153078,""30000"":153078,""60000"":153078,""300000"":153078,""600000"":153078,""1800000"":153078,""3600000"":153078,""+Inf"":153078}"
2026-09-21T22:31:56Z,cartservice,589320,586549,0,0,2802,2706979,586549,"{""0.5"":12,""1"":12,""5"":425038,""10"":522737,""25"":579140,""50"":585928,""100"":586440,""250"":586482,""500"":586524,""1000"":586549,""2500"":586549,""5000"":586549,""10000"":586549,""30000"":586549,""60000"":586549,""300000"":586549,""600000"":586549,""1800000"":586549,""3600000"":586549,""+Inf"":586549}"
2026-09-21T22:31:56Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:31:56Z,currencyservice,1079542,1079522,0,0,74,12301431,1079521,"{""0.5"":11440,""1"":11440,""5"":516097,""10"":726006,""25"":953217,""50"":1042052,""100"":1072193,""250"":1078749,""500"":1079470,""1000"":1079521,""2500"":1079521,""5000"":1079521,""10000"":1079521,""30000"":1079521,""60000"":1079521,""300000"":1079521,""600000"":1079521,""1800000"":1079521,""3600000"":1079521,""+Inf"":1079521}"
2026-09-21T22:31:56Z,emailservice,10459,10458,0,0,1,56799,10458,"{""0.5"":0,""1"":0,""5"":9380,""10"":9966,""25"":10036,""50"":10092,""100"":10428,""250"":10458,""500"":10458,""1000"":10458,""2500"":10458,""5000"":10458,""10000"":10458,""30000"":10458,""60000"":10458,""300000"":10458,""600000"":10458,""1800000"":10458,""3600000"":10458,""+Inf"":10458}"
2026-09-21T22:31:56Z,frontend,132486,23570,0,108784,132,59113234,132354,"{""0.5"":0,""1"":0,""5"":599,""10"":4541,""25"":9631,""50"":16481,""100"":40306,""250"":84183,""500"":110578,""1000"":112171,""2500"":132336,""5000"":132354,""10000"":132354,""30000"":132354,""60000"":132354,""300000"":132354,""600000"":132354,""1800000"":132354,""3600000"":132354,""+Inf"":132354}"
2026-09-21T22:31:56Z,paymentservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:31:56Z,productcatalogservice,2151766,2151640,0,0,137,18161594,2151640,"{""0.5"":242483,""1"":242483,""5"":1016593,""10"":1521630,""25"":1963478,""50"":2148199,""100"":2151531,""250"":2151591,""500"":2151626,""1000"":2151640,""2500"":2151640,""5000"":2151640,""10000"":2151640,""30000"":2151640,""60000"":2151640,""300000"":2151640,""600000"":2151640,""1800000"":2151640,""3600000"":2151640,""+Inf"":2151640}"
2026-09-21T22:31:56Z,recommendationservice,1448182,1174225,0,0,273991,231309095,1174225,"{""0.5"":454,""1"":454,""5"":58269,""10"":127885,""25"":261428,""50"":423749,""100"":605490,""250"":785948,""500"":895585,""1000"":1174225,""2500"":1174225,""5000"":1174225,""10000"":1174225,""30000"":1174225,""60000"":1174225,""300000"":1174225,""600000"":1174225,""1800000"":1174225,""3600000"":1174225,""+Inf"":1174225}"
2026-09-21T22:31:56Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T22:31:56Z,shippingservice,182491,181211,0,0,1291,470253,181211,"{""0.5"":22029,""1"":22029,""5"":153449,""10"":176796,""25"":180978,""50"":181179,""100"":181191,""250"":181198,""500"":181203,""1000"":181211,""2500"":181211,""5000"":181211,""10000"":181211,""30000"":181211,""60000"":181211,""300000"":181211,""600000"":181211,""1800000"":181211,""3600000"":181211,""+Inf"":181211}"
2026-09-21T22:31:57Z,adservice,153788,153078,0,0,723,401944,153078,"{""0.5"":2730,""1"":2730,""5"":134134,""10"":150212,""25"":152853,""50"":153030,""100"":153075,""250"":153078,""500"":153078,""1000"":153078,""2500"":153078,""5000"":153078,""10000"":153078,""30000"":153078,""60000"":153078,""300000"":153078,""600000"":153078,""1800000"":153078,""3600000"":153078,""+Inf"":153078}"
2026-09-21T22:31:57Z,cartservice,589320,586549,0,0,2802,2706979,586549,"{""0.5"":12,""1"":12,""5"":425038,""10"":522737,""25"":579140,""50"":585928,""100"":586440,""250"":586482,""500"":586524,""1000"":586549,""2500"":586549,""5000"":586549,""10000"":586549,""30000"":586549,""60000"":586549,""300000"":586549,""600000"":586549,""1800000"":586549,""3600000"":586549,""+Inf"":586549}"
2026-09-21T22:31:57Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:31:57Z,currencyservice,1079542,1079522,0,0,74,12301431,1079521,"{""0.5"":11440,""1"":11440,""5"":516097,""10"":726006,""25"":953217,""50"":1042052,""100"":1072193,""250"":1078749,""500"":1079470,""1000"":1079521,""2500"":1079521,""5000"":1079521,""10000"":1079521,""30000"":1079521,""60000"":1079521,""300000"":1079521,""600000"":1079521,""1800000"":1079521,""3600000"":1079521,""+Inf"":1079521}"
2026-09-21T22:31:57Z,emailservice,10459,10458,0,0,1,56799,10458,"{""0.5"":0,""1"":0,""5"":9380,""10"":9966,""25"":10036,""50"":10092,""100"":10428,""250"":10458,""500"":10458,""1000"":10458,""2500"":10458,""5000"":10458,""10000"":10458,""30000"":10458,""60000"":10458,""300000"":10458,""600000"":10458,""1800000"":10458,""3600000"":10458,""+Inf"":10458}"
2026-09-21T22:31:57Z,frontend,132486,23570,0,108784,132,59113234,132354,"{""0.5"":0,""1"":0,""5"":599,""10"":4541,""25"":9631,""50"":16481,""100"":40306,""250"":84183,""500"":110578,""1000"":112171,""2500"":132336,""5000"":132354,""10000"":132354,""30000"":132354,""60000"":132354,""300000"":132354,""600000"":132354,""1800000"":132354,""3600000"":132354,""+Inf"":132354}"
2026-09-21T22:31:57Z,paymentservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:31:57Z,productcatalogservice,2151766,2151640,0,0,137,18161594,2151640,"{""0.5"":242483,""1"":242483,""5"":1016593,""10"":1521630,""25"":1963478,""50"":2148199,""100"":2151531,""250"":2151591,""500"":2151626,""1000"":2151640,""2500"":2151640,""5000"":2151640,""10000"":2151640,""30000"":2151640,""60000"":2151640,""300000"":2151640,""600000"":2151640,""1800000"":2151640,""3600000"":2151640,""+Inf"":2151640}"
2026-09-21T22:31:57Z,recommendationservice,1448182,1174225,0,0,273991,231309095,1174225,"{""0.5"":454,""1"":454,""5"":58269,""10"":127885,""25"":261428,""50"":423749,""100"":605490,""250"":785948,""500"":895585,""1000"":1174225,""2500"":1174225,""5000"":1174225,""10000"":1174225,""30000"":1174225,""60000"":1174225,""300000"":1174225,""600000"":1174225,""1800000"":1174225,""3600000"":1174225,""+Inf"":1174225}"
2026-09-21T22:31:57Z,redis-cart,0,0,0,0,0,0,0,
