timestamp,service,total,2xx,4xx,5xx
2026-09-10T21:22:44Z,adservice,76157,76113,0,0
2026-09-10T21:22:44Z,cartservice,330901,330888,0,0
2026-09-10T21:22:44Z,checkoutservice,11894,11894,0,0
2026-09-10T21:22:44Z,currencyservice,506921,506904,0,0
2026-09-10T21:22:44Z,emailservice,11894,11894,0,0
2026-09-10T21:22:44Z,frontend,319095,318662,0,0
2026-09-10T21:22:44Z,paymentservice,11894,11894,0,0
2026-09-10T21:22:44Z,productcatalogservice,1450988,1450839,0,0
2026-09-10T21:22:44Z,recommendationservice,203124,203124,0,0
2026-09-10T21:22:44Z,redis-cart,0,0,0,0
2026-09-10T21:22:44Z,shippingservice,138569,138567,0,0
2026-09-10T21:22:47Z,adservice,76157,76113,0,0
2026-09-10T21:22:47Z,cartservice,330901,330888,0,0
2026-09-10T21:22:47Z,checkoutservice,11894,11894,0,0
2026-09-10T21:22:47Z,currencyservice,506921,506904,0,0
2026-09-10T21:22:47Z,emailservice,11894,11894,0,0
2026-09-10T21:22:47Z,frontend,319095,318662,0,0
2026-09-10T21:22:47Z,paymentservice,11894,11894,0,0
2026-09-10T21:22:47Z,productcatalogservice,1450988,1450839,0,0
2026-09-10T21:22:47Z,recommendationservice,203124,203124,0,0
2026-09-10T21:22:47Z,redis-cart,0,0,0,0
2026-09-10T21:22:47Z,shippingservice,138569,138567,0,0
2026-09-10T21:22:50Z,adservice,76157,76113,0,0
2026-09-10T21:22:50Z,cartservice,330901,330888,0,0
2026-09-10T21:22:50Z,checkoutservice,11894,11894,0,0
2026-09-10T21:22:50Z,currencyservice,506921,506904,0,0
2026-09-10T21:22:50Z,emailservice,11894,11894,0,0
2026-09-10T21:22:50Z,frontend,319095,318662,0,0
2026-09-10T21:22:50Z,paymentservice,11894,11894,0,0
2026-09-10T21:22:50Z,productcatalogservice,1450988,1450839,0,0
2026-09-10T21:22:50Z,recommendationservice,203124,203124,0,0
2026-09-10T21:22:50Z,redis-cart,0,0,0,0
2026-09-10T21:22:50Z,shippingservice,138569,138567,0,0
2026-09-10T21:22:52Z,adservice,76157,76113,0,0
2026-09-10T21:22:52Z,cartservice,330901,330888,0,0
2026-09-10T21:22:52Z,checkoutservice,11894,11894,0,0
2026-09-10T21:22:52Z,currencyservice,506921,506904,0,0
2026-09-10T21:22:52Z,emailservice,11894,11894,0,0
2026-09-10T21:22:52Z,frontend,319095,318662,0,0
2026-09-10T21:22:52Z,paymentservice,11894,11894,0,0
2026-09-10T21:22:52Z,productcatalogservice,1450988,1450839,0,0
2026-09-10T21:22:52Z,recommendationservice,203124,203124,0,0
2026-09-10T21:22:52Z,redis-cart,0,0,0,0
2026-09-10T21:22:52Z,shippingservice,138569,138567,0,0
2026-09-10T21:22:54Z,adservice,76157,76113,0,0
2026-09-10T21:22:54Z,cartservice,330901,330888,0,0
2026-09-10T21:22:54Z,checkoutservice,11894,11894,0,0
2026-09-10T21:22:54Z,currencyservice,506921,506904,0,0
2026-09-10T21:22:54Z,emailservice,11894,11894,0,0
2026-09-10T21:22:54Z,frontend,319095,318662,0,0
2026-09-10T21:22:54Z,paymentservice,11894,11894,0,0
2026-09-10T21:22:54Z,productcatalogservice,1450988,1450839,0,0
2026-09-10T21:22:54Z,recommendationservice,203124,203124,0,0
2026-09-10T21:22:54Z,redis-cart,0,0,0,0
2026-09-10T21:22:54Z,shippingservice,138569,138567,0,0
2026-09-10T21:22:56Z,adservice,76157,76113,0,0
2026-09-10T21:22:56Z,cartservice,330901,330888,0,0
2026-09-10T21:22:56Z,checkoutservice,11894,11894,0,0
2026-09-10T21:22:56Z,currencyservice,506921,506904,0,0
2026-09-10T21:22:56Z,emailservice,11894,11894,0,0
2026-09-10T21:22:56Z,frontend,319095,318662,0,0
2026-09-10T21:22:56Z,paymentservice,11894,11894,0,0
2026-09-10T21:22:56Z,productcatalogservice,1450988,1450839,0,0
2026-09-10T21:22:56Z,recommendationservice,203124,203124,0,0
2026-09-10T21:22:56Z,redis-cart,0,0,0,0
2026-09-10T21:22:56Z,shippingservice,138569,138567,0,0
2026-09-10T21:22:58Z,adservice,76157,76113,0,0
2026-09-10T21:22:58Z,cartservice,330901,330888,0,0
2026-09-10T21:22:58Z,checkoutservice,11894,11894,0,0
2026-09-10T21:22:58Z,currencyservice,506921,506904,0,0
2026-09-10T21:22:58Z,emailservice,11894,11894,0,0
2026-09-10T21:22:58Z,frontend,319095,318662,0,0
2026-09-10T21:22:58Z,paymentservice,11894,11894,0,0
2026-09-10T21:22:58Z,productcatalogservice,1450988,1450839,0,0
2026-09-10T21:22:58Z,recommendationservice,203124,203124,0,0
2026-09-10T21:22:58Z,redis-cart,0,0,0,0
