timestamp,api,threshold,admitted_rps,threshold_fresh,admitted_fresh
2026-09-19T19:38:35Z,getproduct,10000.0,0.0,1,1
2026-09-19T19:38:35Z,postcheckout,10000.0,0.0,1,1
2026-09-19T19:38:35Z,getcart,10000.0,0.0,1,1
2026-09-19T19:38:35Z,postcart,10000.0,0.0,1,1
2026-09-19T19:38:35Z,emptycart,10000.0,0.0,1,1
2026-09-19T19:38:36Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:36Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:36Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:36Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:36Z,emptycart,10000.0,0.0,0,0
2026-09-19T19:38:37Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:37Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:37Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:37Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:37Z,emptycart,10000.0,0.0,0,0
2026-09-19T19:38:38Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:38Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:38Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:38Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:38Z,emptycart,10000.0,0.0,0,0
2026-09-19T19:38:39Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:39Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:39Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:39Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:39Z,emptycart,10000.0,0.0,0,0
2026-09-19T19:38:40Z,getproduct,10000.0,0.0,1,1
2026-09-19T19:38:40Z,postcheckout,10000.0,0.0,1,1
2026-09-19T19:38:40Z,getcart,10000.0,0.0,1,1
2026-09-19T19:38:40Z,postcart,10000.0,0.0,1,1
2026-09-19T19:38:40Z,emptycart,10000.0,0.0,1,1
2026-09-19T19:38:41Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:41Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:41Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:41Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:41Z,emptycart,10000.0,0.0,0,0
2026-09-19T19:38:42Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:42Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:42Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:42Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:42Z,emptycart,10000.0,0.0,0,0
2026-09-19T19:38:43Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:43Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:43Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:43Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:43Z,emptycart,10000.0,0.0,0,0
2026-09-19T19:38:44Z,getproduct,10000.0,0.0,0,0
2026-09-19T19:38:44Z,postcheckout,10000.0,0.0,0,0
2026-09-19T19:38:44Z,getcart,10000.0,0.0,0,0
2026-09-19T19:38:44Z,postcart,10000.0,0.0,0,0
2026-09-19T19:38:44Z,emptycart,10000.0,0.0,0,0
