timestamp,api,threshold,admitted_rps,threshold_fresh,admitted_fresh
2026-09-19T18:47:12Z,getproduct,10000.0,47.0,0,0
2026-09-19T18:47:12Z,postcheckout,10000.0,366.0,0,0
2026-09-19T18:47:12Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:12Z,postcart,10000.0,13.0,0,0
2026-09-19T18:47:12Z,emptycart,10000.0,14.0,0,0
2026-09-19T18:47:13Z,getproduct,10000.0,47.0,0,0
2026-09-19T18:47:13Z,postcheckout,10000.0,366.0,0,0
2026-09-19T18:47:13Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:13Z,postcart,10000.0,13.0,0,0
2026-09-19T18:47:13Z,emptycart,10000.0,14.0,0,0
2026-09-19T18:47:14Z,getproduct,10000.0,47.0,0,0
2026-09-19T18:47:14Z,postcheckout,10000.0,366.0,0,0
2026-09-19T18:47:14Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:14Z,postcart,10000.0,13.0,0,0
2026-09-19T18:47:14Z,emptycart,10000.0,14.0,0,0
2026-09-19T18:47:15Z,getproduct,10000.0,43.0,1,1
2026-09-19T18:47:15Z,postcheckout,10000.0,398.0,1,1
2026-09-19T18:47:15Z,getcart,10000.0,23.0,1,1
2026-09-19T18:47:15Z,postcart,10000.0,12.0,1,1
2026-09-19T18:47:15Z,emptycart,10000.0,14.0,1,1
2026-09-19T18:47:16Z,getproduct,10000.0,43.0,0,0
2026-09-19T18:47:16Z,postcheckout,10000.0,398.0,0,0
2026-09-19T18:47:16Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:16Z,postcart,10000.0,12.0,0,0
2026-09-19T18:47:16Z,emptycart,10000.0,14.0,0,0
2026-09-19T18:47:17Z,getproduct,10000.0,43.0,0,0
2026-09-19T18:47:17Z,postcheckout,10000.0,398.0,0,0
2026-09-19T18:47:17Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:17Z,postcart,10000.0,12.0,0,0
2026-09-19T18:47:17Z,emptycart,10000.0,14.0,0,0
2026-09-19T18:47:18Z,getproduct,10000.0,43.0,0,0
2026-09-19T18:47:18Z,postcheckout,10000.0,398.0,0,0
2026-09-19T18:47:18Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:18Z,postcart,10000.0,12.0,0,0
2026-09-19T18:47:18Z,emptycart,10000.0,14.0,0,0
2026-09-19T18:47:19Z,getproduct,10000.0,43.0,0,0
2026-09-19T18:47:19Z,postcheckout,10000.0,398.0,0,0
2026-09-19T18:47:19Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:19Z,postcart,10000.0,12.0,0,0
2026-09-19T18:47:19Z,emptycart,10000.0,14.0,0,0
2026-09-19T18:47:20Z,getproduct,10000.0,43.0,0,0
2026-09-19T18:47:20Z,postcheckout,10000.0,398.0,0,0
2026-09-19T18:47:20Z,getcart,10000.0,23.0,0,0
2026-09-19T18:47:20Z,postcart,10000.0,12.0,0,0
2026-09-19T18:47:20Z,emptycart,10000.0,14.0,0,0
