timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-19T18:47:11Z,adservice,455482,452905,0,0,2595,2753926,452874,"{""0.5"":478,""1"":478,""5"":218768,""10"":372934,""25"":450982,""50"":452487,""100"":452820,""250"":452874,""500"":452874,""1000"":452874,""2500"":452874,""5000"":452874,""10000"":452874,""30000"":452874,""60000"":452874,""300000"":452874,""600000"":452874,""1800000"":452874,""3600000"":452874,""+Inf"":452874}"
2026-09-19T18:47:11Z,cartservice,1049432,1049069,0,0,518,8662204,1048886,"{""0.5"":3,""1"":3,""5"":333490,""10"":736871,""25"":1029911,""50"":1047870,""100"":1048391,""250"":1048456,""500"":1048719,""1000"":1048886,""2500"":1048886,""5000"":1048886,""10000"":1048886,""30000"":1048886,""60000"":1048886,""300000"":1048886,""600000"":1048886,""1800000"":1048886,""3600000"":1048886,""+Inf"":1048886}"
2026-09-19T18:47:11Z,checkoutservice,58813,45553,0,0,13263,7524939,45552,"{""0.5"":931,""1"":931,""5"":2306,""10"":2523,""25"":2632,""50"":15731,""100"":30692,""250"":33866,""500"":36662,""1000"":45552,""2500"":45552,""5000"":45552,""10000"":45552,""30000"":45552,""60000"":45552,""300000"":45552,""600000"":45552,""1800000"":45552,""3600000"":45552,""+Inf"":45552}"
2026-09-19T18:47:11Z,currencyservice,1721606,1721491,0,0,282,39252327,1721184,"{""0.5"":923,""1"":923,""5"":198349,""10"":436588,""25"":1092718,""50"":1591325,""100"":1715268,""250"":1720903,""500"":1721017,""1000"":1721184,""2500"":1721184,""5000"":1721184,""10000"":1721184,""30000"":1721184,""60000"":1721184,""300000"":1721184,""600000"":1721184,""1800000"":1721184,""3600000"":1721184,""+Inf"":1721184}"
2026-09-19T18:47:11Z,emailservice,31377,31365,0,0,12,113057,31365,"{""0.5"":0,""1"":0,""5"":24301,""10"":30480,""25"":31332,""50"":31364,""100"":31365,""250"":31365,""500"":31365,""1000"":31365,""2500"":31365,""5000"":31365,""10000"":31365,""30000"":31365,""60000"":31365,""300000"":31365,""600000"":31365,""1800000"":31365,""3600000"":31365,""+Inf"":31365}"
2026-09-19T18:47:11Z,frontend,18563,7595,0,10625,0,10091392,16791,"{""0.5"":0,""1"":0,""5"":0,""10"":25,""25"":326,""50"":1173,""100"":1775,""250"":4965,""500"":10623,""1000"":13517,""2500"":16791,""5000"":16791,""10000"":16791,""30000"":16791,""60000"":16791,""300000"":16791,""600000"":16791,""1800000"":16791,""3600000"":16791,""+Inf"":16791}"
2026-09-19T18:47:11Z,paymentservice,3264,1638,0,0,1657,196058,1607,"{""0.5"":0,""1"":0,""5"":423,""10"":643,""25"":666,""50"":676,""100"":982,""250"":1272,""500"":1607,""1000"":1607,""2500"":1607,""5000"":1607,""10000"":1607,""30000"":1607,""60000"":1607,""300000"":1607,""600000"":1607,""1800000"":1607,""3600000"":1607,""+Inf"":1607}"
2026-09-19T18:47:11Z,productcatalogservice,444462,444437,0,0,266,6692504,436440,"{""0.5"":24076,""1"":24076,""5"":118263,""10"":199940,""25"":339732,""50"":429237,""100"":435833,""250"":436049,""500"":436218,""1000"":436440,""2500"":436440,""5000"":436440,""10000"":436440,""30000"":436440,""60000"":436440,""300000"":436440,""600000"":436440,""1800000"":436440,""3600000"":436440,""+Inf"":436440}"
2026-09-19T18:47:11Z,recommendationservice,1278961,1199495,0,0,79273,181996762,1199293,"{""0.5"":0,""1"":0,""5"":24576,""10"":49213,""25"":153287,""50"":343504,""100"":598179,""250"":966891,""500"":1089533,""1000"":1199293,""2500"":1199293,""5000"":1199293,""10000"":1199293,""30000"":1199293,""60000"":1199293,""300000"":1199293,""600000"":1199293,""1800000"":1199293,""3600000"":1199293,""+Inf"":1199293}"
2026-09-19T18:47:11Z,redis-cart,0,0,0,0,0,0,0,
2026-09-19T18:47:11Z,shippingservice,286868,286123,0,0,771,835708,286037,"{""0.5"":25051,""1"":25051,""5"":229939,""10"":279847,""25"":285899,""50"":285964,""100"":285982,""250"":285999,""500"":286012,""1000"":286037,""2500"":286037,""5000"":286037,""10000"":286037,""30000"":286037,""60000"":286037,""300000"":286037,""600000"":286037,""1800000"":286037,""3600000"":286037,""+Inf"":286037}"
