timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-16T20:20:43Z,adservice,4895,4895,0,0,0,5908,4895,"{""0.5"":61,""1"":61,""5"":4887,""10"":4892,""25"":4893,""50"":4894,""100"":4895,""250"":4895,""500"":4895,""1000"":4895,""2500"":4895,""5000"":4895,""10000"":4895,""30000"":4895,""60000"":4895,""300000"":4895,""600000"":4895,""1800000"":4895,""3600000"":4895,""+Inf"":4895}"
2026-09-16T20:20:43Z,cartservice,8291,8291,0,0,0,13224,8291,"{""0.5"":0,""1"":0,""5"":8287,""10"":8289,""25"":8289,""50"":8289,""100"":8290,""250"":8290,""500"":8291,""1000"":8291,""2500"":8291,""5000"":8291,""10000"":8291,""30000"":8291,""60000"":8291,""300000"":8291,""600000"":8291,""1800000"":8291,""3600000"":8291,""+Inf"":8291}"
2026-09-16T20:20:43Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-16T20:20:43Z,currencyservice,26778,26778,0,0,0,18269,26778,"{""0.5"":9560,""1"":9560,""5"":26772,""10"":26777,""25"":26778,""50"":26778,""100"":26778,""250"":26778,""500"":26778,""1000"":26778,""2500"":26778,""5000"":26778,""10000"":26778,""30000"":26778,""60000"":26778,""300000"":26778,""600000"":26778,""1800000"":26778,""3600000"":26778,""+Inf"":26778}"
2026-09-16T20:20:43Z,emailservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-16T20:20:43Z,frontend,8291,8291,0,0,0,192313,8291,"{""0.5"":0,""1"":0,""5"":1,""10"":1695,""25"":3569,""50"":8284,""100"":8289,""250"":8290,""500"":8290,""1000"":8291,""2500"":8291,""5000"":8291,""10000"":8291,""30000"":8291,""60000"":8291,""300000"":8291,""600000"":8291,""1800000"":8291,""3600000"":8291,""+Inf"":8291}"
2026-09-16T20:20:43Z,paymentservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-16T20:20:43Z,productcatalogservice,35957,35957,0,0,0,919,35957,"{""0.5"":35088,""1"":35088,""5"":35956,""10"":35957,""25"":35957,""50"":35957,""100"":35957,""250"":35957,""500"":35957,""1000"":35957,""2500"":35957,""5000"":35957,""10000"":35957,""30000"":35957,""60000"":35957,""300000"":35957,""600000"":35957,""1800000"":35957,""3600000"":35957,""+Inf"":35957}"
2026-09-16T20:20:43Z,recommendationservice,4894,4894,0,0,0,16621,4894,"{""0.5"":0,""1"":0,""5"":4872,""10"":4893,""25"":4893,""50"":4893,""100"":4893,""250"":4894,""500"":4894,""1000"":4894,""2500"":4894,""5000"":4894,""10000"":4894,""30000"":4894,""60000"":4894,""300000"":4894,""600000"":4894,""1800000"":4894,""3600000"":4894,""+Inf"":4894}"
2026-09-16T20:20:43Z,redis-cart,0,0,0,0,0,0,0,
2026-09-16T20:20:43Z,shippingservice,1698,1698,0,0,0,85,1698,"{""0.5"":1618,""1"":1618,""5"":1698,""10"":1698,""25"":1698,""50"":1698,""100"":1698,""250"":1698,""500"":1698,""1000"":1698,""2500"":1698,""5000"":1698,""10000"":1698,""30000"":1698,""60000"":1698,""300000"":1698,""600000"":1698,""1800000"":1698,""3600000"":1698,""+Inf"":1698}"
2026-09-16T20:20:44Z,adservice,4895,4895,0,0,0,5908,4895,"{""0.5"":61,""1"":61,""5"":4887,""10"":4892,""25"":4893,""50"":4894,""100"":4895,""250"":4895,""500"":4895,""1000"":4895,""2500"":4895,""5000"":4895,""10000"":4895,""30000"":4895,""60000"":4895,""300000"":4895,""600000"":4895,""1800000"":4895,""3600000"":4895,""+Inf"":4895}"
2026-09-16T20:20:44Z,cartservice,8291,8291,0,0,0,13224,8291,"{""0.5"":0,""1"":0,""5"":8287,""10"":8289,""25"":8289,""50"":8289,""100"":8290,""250"":8290,""500"":8291,""1000"":8291,""2500"":8291,""5000"":8291,""10000"":8291,""30000"":8291,""60000"":8291,""300000"":8291,""600000"":8291,""1800000"":8291,""3600000"":8291,""+Inf"":8291}"
2026-09-16T20:20:44Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-16T20:20:44Z,currencyservice,26778,26778,0,0,0,18269,26778,"{""0.5"":9560,""1"":9560,""5"":26772,""10"":26777,""25"":26778,""50"":26778,""100"":26778,""250"":26778,""500"":26778,""1000"":26778,""2500"":26778,""5000"":26778,""10000"":26778,""30000"":26778,""60000"":26778,""300000"":26778,""600000"":26778,""1800000"":26778,""3600000"":26778,""+Inf"":26778}"
2026-09-16T20:20:44Z,emailservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-16T20:20:44Z,frontend,8291,8291,0,0,0,192313,8291,"{""0.5"":0,""1"":0,""5"":1,""10"":1695,""25"":3569,""50"":8284,""100"":8289,""250"":8290,""500"":8290,""1000"":8291,""2500"":8291,""5000"":8291,""10000"":8291,""30000"":8291,""60000"":8291,""300000"":8291,""600000"":8291,""1800000"":8291,""3600000"":8291,""+Inf"":8291}"
2026-09-16T20:20:44Z,paymentservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
