timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-19T11:09:00Z,adservice,119115,119051,0,0,64,459304,119051,"{""0.5"":239,""1"":239,""5"":88682,""10"":113852,""25"":118655,""50"":118843,""100"":119032,""250"":119051,""500"":119051,""1000"":119051,""2500"":119051,""5000"":119051,""10000"":119051,""30000"":119051,""60000"":119051,""300000"":119051,""600000"":119051,""1800000"":119051,""3600000"":119051,""+Inf"":119051}"
2026-09-19T11:09:00Z,cartservice,430137,429824,0,0,313,2864869,429824,"{""0.5"":3,""1"":3,""5"":170592,""10"":351097,""25"":427958,""50"":429583,""100"":429630,""250"":429631,""500"":429824,""1000"":429824,""2500"":429824,""5000"":429824,""10000"":429824,""30000"":429824,""60000"":429824,""300000"":429824,""600000"":429824,""1800000"":429824,""3600000"":429824,""+Inf"":429824}"
2026-09-19T11:09:00Z,checkoutservice,30714,21467,0,0,9247,3636563,21467,"{""0.5"":732,""1"":732,""5"":1918,""10"":2132,""25"":2226,""50"":7382,""100"":13947,""250"":15648,""500"":17469,""1000"":21467,""2500"":21467,""5000"":21467,""10000"":21467,""30000"":21467,""60000"":21467,""300000"":21467,""600000"":21467,""1800000"":21467,""3600000"":21467,""+Inf"":21467}"
2026-09-19T11:09:00Z,currencyservice,662857,662778,0,0,79,11370815,662778,"{""0.5"":530,""1"":530,""5"":108939,""10"":234494,""25"":502575,""50"":649454,""100"":662728,""250"":662778,""500"":662778,""1000"":662778,""2500"":662778,""5000"":662778,""10000"":662778,""30000"":662778,""60000"":662778,""300000"":662778,""600000"":662778,""1800000"":662778,""3600000"":662778,""+Inf"":662778}"
2026-09-19T11:09:00Z,emailservice,13247,13243,0,0,4,51687,13243,"{""0.5"":0,""1"":0,""5"":9770,""10"":12729,""25"":13219,""50"":13242,""100"":13243,""250"":13243,""500"":13243,""1000"":13243,""2500"":13243,""5000"":13243,""10000"":13243,""30000"":13243,""60000"":13243,""300000"":13243,""600000"":13243,""1800000"":13243,""3600000"":13243,""+Inf"":13243}"
2026-09-19T11:09:00Z,frontend,764126,404595,0,358382,1149,530251949,762977,"{""0.5"":0,""1"":0,""5"":401,""10"":2577,""25"":7060,""50"":16628,""100"":50412,""250"":136059,""500"":180630,""1000"":624604,""2500"":762789,""5000"":762977,""10000"":762977,""30000"":762977,""60000"":762977,""300000"":762977,""600000"":762977,""1800000"":762977,""3600000"":762977,""+Inf"":762977}"
2026-09-19T11:09:00Z,paymentservice,14928,14726,0,0,212,44526,14716,"{""0.5"":48,""1"":48,""5"":12477,""10"":14275,""25"":14712,""50"":14714,""100"":14716,""250"":14716,""500"":14716,""1000"":14716,""2500"":14716,""5000"":14716,""10000"":14716,""30000"":14716,""60000"":14716,""300000"":14716,""600000"":14716,""1800000"":14716,""3600000"":14716,""+Inf"":14716}"
2026-09-19T11:09:00Z,productcatalogservice,4063976,4063899,0,0,77,77573904,4063899,"{""0.5"":265465,""1"":265465,""5"":723322,""10"":1125375,""25"":2654454,""50"":4011037,""100"":4063575,""250"":4063899,""500"":4063899,""1000"":4063899,""2500"":4063899,""5000"":4063899,""10000"":4063899,""30000"":4063899,""60000"":4063899,""300000"":4063899,""600000"":4063899,""1800000"":4063899,""3600000"":4063899,""+Inf"":4063899}"
2026-09-19T11:09:00Z,recommendationservice,629090,627747,0,0,1343,79900337,627747,"{""0.5"":0,""1"":0,""5"":1402,""10"":10988,""25"":77033,""50"":191077,""100"":319157,""250"":536942,""500"":626142,""1000"":627747,""2500"":627747,""5000"":627747,""10000"":627747,""30000"":627747,""60000"":627747,""300000"":627747,""600000"":627747,""1800000"":627747,""3600000"":627747,""+Inf"":627747}"
2026-09-19T11:09:00Z,redis-cart,0,0,0,0,0,0,0,
2026-09-19T11:09:00Z,shippingservice,170616,170140,0,0,476,494346,170140,"{""0.5"":11668,""1"":11668,""5"":136411,""10"":168761,""25"":170135,""50"":170135,""100"":170139,""250"":170140,""500"":170140,""1000"":170140,""2500"":170140,""5000"":170140,""10000"":170140,""30000"":170140,""60000"":170140,""300000"":170140,""600000"":170140,""1800000"":170140,""3600000"":170140,""+Inf"":170140}"
2026-09-19T11:09:01Z,adservice,119115,119051,0,0,64,459304,119051,"{""0.5"":239,""1"":239,""5"":88682,""10"":113852,""25"":118655,""50"":118843,""100"":119032,""250"":119051,""500"":119051,""1000"":119051,""2500"":119051,""5000"":119051,""10000"":119051,""30000"":119051,""60000"":119051,""300000"":119051,""600000"":119051,""1800000"":119051,""3600000"":119051,""+Inf"":119051}"
2026-09-19T11:09:01Z,cartservice,430137,429824,0,0,313,2864869,429824,"{""0.5"":3,""1"":3,""5"":170592,""10"":351097,""25"":427958,""50"":429583,""100"":429630,""250"":429631,""500"":429824,""1000"":429824,""2500"":429824,""5000"":429824,""10000"":429824,""30000"":429824,""60000"":429824,""300000"":429824,""600000"":429824,""1800000"":429824,""3600000"":429824,""+Inf"":429824}"
2026-09-19T11:09:01Z,checkoutservice,30714,21467,0,0,9247,3636563,21467,"{""0.5"":732,""1"":732,""5"":1918,""10"":2132,""25"":2226,""50"":7382,""100"":13947,""250"":15648,""500"":17469,""1000"":21467,""2500"":21467,""5000"":21467,""10000"":21467,""30000"":21467,""60000"":21467,""300000"":21467,""600000"":21467,""1800000"":21467,""3600000"":21467,""+Inf"":21467}"
2026-09-19T11:09:01Z,currencyservice,662857,662778,0,0,79,11370815,662778,"{""0.5"":530,""1"":530,""5"":108939,""10"":234494,""25"":502575,""50"":649454,""100"":662728,""250"":662778,""500"":662778,""1000"":662778,""2500"":662778,""5000"":662778,""10000"":662778,""30000"":662778,""60000"":662778,""300000"":662778,""600000"":662778,""1800000"":662778,""3600000"":662778,""+Inf"":662778}"
2026-09-19T11:09:01Z,emailservice,13247,13243,0,0,4,51687,13243,"{""0.5"":0,""1"":0,""5"":9770,""10"":12729,""25"":13219,""50"":13242,""100"":13243,""250"":13243,""500"":13243,""1000"":13243,""2500"":13243,""5000"":13243,""10000"":13243,""30000"":13243,""60000"":13243,""300000"":13243,""600000"":13243,""1800000"":13243,""3600000"":13243,""+Inf"":13243}"
2026-09-19T11:09:01Z,frontend,764126,404595,0,358382,1149,530251949,762977,"{""0.5"":0,""1"":0,""5"":401,""10"":2577,""25"":7060,""50"":16628,""100"":50412,""250"":136059,""500"":180630,""1000"":624604,""2500"":762789,""5000"":762977,""10000"":762977,""30000"":762977,""60000"":762977,""300000"":762977,""600000"":762977,""1800000"":762977,""3600000"":762977,""+Inf"":762977}"
