timestamp,service,total,2xx,4xx,5xx
2026-09-13T13:52:10Z,adservice,64919,64897,0,0
2026-09-13T13:52:10Z,cartservice,273948,273854,0,0
2026-09-13T13:52:10Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:10Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:10Z,emailservice,6844,6844,0,0
2026-09-13T13:52:10Z,frontend,267182,266432,0,0
2026-09-13T13:52:10Z,paymentservice,6849,6849,0,0
2026-09-13T13:52:10Z,productcatalogservice,1213596,1213548,0,0
2026-09-13T13:52:10Z,recommendationservice,169376,169290,0,0
2026-09-13T13:52:10Z,redis-cart,0,0,0,0
2026-09-13T13:52:10Z,shippingservice,111029,111029,0,0
2026-09-13T13:52:11Z,adservice,64919,64897,0,0
2026-09-13T13:52:11Z,cartservice,273948,273854,0,0
2026-09-13T13:52:11Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:11Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:11Z,emailservice,6844,6844,0,0
2026-09-13T13:52:11Z,frontend,267182,266432,0,0
2026-09-13T13:52:11Z,paymentservice,6849,6849,0,0
2026-09-13T13:52:11Z,productcatalogservice,1213596,1213548,0,0
2026-09-13T13:52:11Z,recommendationservice,169376,169290,0,0
2026-09-13T13:52:11Z,redis-cart,0,0,0,0
2026-09-13T13:52:11Z,shippingservice,111029,111029,0,0
2026-09-13T13:52:12Z,adservice,64919,64897,0,0
2026-09-13T13:52:12Z,cartservice,273948,273854,0,0
2026-09-13T13:52:12Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:12Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:12Z,emailservice,6844,6844,0,0
2026-09-13T13:52:12Z,frontend,267182,266432,0,0
2026-09-13T13:52:12Z,paymentservice,6849,6849,0,0
2026-09-13T13:52:12Z,productcatalogservice,1213596,1213548,0,0
2026-09-13T13:52:12Z,recommendationservice,169376,169290,0,0
2026-09-13T13:52:12Z,redis-cart,0,0,0,0
2026-09-13T13:52:12Z,shippingservice,111029,111029,0,0
2026-09-13T13:52:13Z,adservice,64919,64897,0,0
2026-09-13T13:52:13Z,cartservice,273948,273854,0,0
2026-09-13T13:52:13Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:13Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:13Z,emailservice,6844,6844,0,0
2026-09-13T13:52:13Z,frontend,267182,266432,0,0
2026-09-13T13:52:13Z,paymentservice,6849,6849,0,0
2026-09-13T13:52:13Z,productcatalogservice,1213596,1213548,0,0
2026-09-13T13:52:13Z,recommendationservice,169376,169290,0,0
2026-09-13T13:52:13Z,redis-cart,0,0,0,0
2026-09-13T13:52:13Z,shippingservice,111029,111029,0,0
2026-09-13T13:52:14Z,adservice,64919,64897,0,0
2026-09-13T13:52:14Z,cartservice,273948,273854,0,0
2026-09-13T13:52:14Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:14Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:14Z,emailservice,6844,6844,0,0
2026-09-13T13:52:14Z,frontend,267182,266432,0,0
2026-09-13T13:52:14Z,paymentservice,6849,6849,0,0
2026-09-13T13:52:14Z,productcatalogservice,1213596,1213548,0,0
2026-09-13T13:52:14Z,recommendationservice,169376,169290,0,0
2026-09-13T13:52:14Z,redis-cart,0,0,0,0
2026-09-13T13:52:14Z,shippingservice,111029,111029,0,0
2026-09-13T13:52:15Z,adservice,64919,64897,0,0
2026-09-13T13:52:15Z,cartservice,273948,273854,0,0
2026-09-13T13:52:15Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:15Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:15Z,emailservice,6844,6844,0,0
2026-09-13T13:52:15Z,frontend,267182,266432,0,0
2026-09-13T13:52:15Z,paymentservice,6849,6849,0,0
2026-09-13T13:52:15Z,productcatalogservice,1213596,1213548,0,0
2026-09-13T13:52:15Z,recommendationservice,169376,169290,0,0
2026-09-13T13:52:15Z,redis-cart,0,0,0,0
2026-09-13T13:52:15Z,shippingservice,111029,111029,0,0
2026-09-13T13:52:16Z,adservice,64919,64897,0,0
2026-09-13T13:52:16Z,cartservice,273948,273854,0,0
2026-09-13T13:52:16Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:16Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:16Z,emailservice,6844,6844,0,0
2026-09-13T13:52:16Z,frontend,267182,266432,0,0
2026-09-13T13:52:16Z,paymentservice,6849,6849,0,0
2026-09-13T13:52:16Z,productcatalogservice,1213596,1213548,0,0
2026-09-13T13:52:16Z,recommendationservice,169376,169290,0,0
2026-09-13T13:52:16Z,redis-cart,0,0,0,0
2026-09-13T13:52:16Z,shippingservice,111029,111029,0,0
2026-09-13T13:52:17Z,adservice,64919,64897,0,0
2026-09-13T13:52:17Z,cartservice,273948,273854,0,0
2026-09-13T13:52:17Z,checkoutservice,6849,6844,0,0
2026-09-13T13:52:17Z,currencyservice,425002,424984,0,0
2026-09-13T13:52:17Z,emailservice,6844,6844,0,0
