timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-23T18:12:24Z,adservice,111293,111293,0,0,0,593964,111293,"{""0.5"":20,""1"":20,""5"":55296,""10"":100819,""25"":111202,""50"":111216,""100"":111289,""250"":111293,""500"":111293,""1000"":111293,""2500"":111293,""5000"":111293,""10000"":111293,""30000"":111293,""60000"":111293,""300000"":111293,""600000"":111293,""1800000"":111293,""3600000"":111293,""+Inf"":111293}"
2026-09-23T18:12:24Z,cartservice,276321,276303,0,0,18,1904563,276303,"{""0.5"":0,""1"":0,""5"":85693,""10"":221928,""25"":275668,""50"":276292,""100"":276298,""250"":276298,""500"":276303,""1000"":276303,""2500"":276303,""5000"":276303,""10000"":276303,""30000"":276303,""60000"":276303,""300000"":276303,""600000"":276303,""1800000"":276303,""3600000"":276303,""+Inf"":276303}"
2026-09-23T18:12:24Z,checkoutservice,12526,12525,0,0,1,1195068,12525,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":4439,""100"":8002,""250"":12062,""500"":12524,""1000"":12525,""2500"":12525,""5000"":12525,""10000"":12525,""30000"":12525,""60000"":12525,""300000"":12525,""600000"":12525,""1800000"":12525,""3600000"":12525,""+Inf"":12525}"
2026-09-23T18:12:24Z,currencyservice,421246,421241,0,0,5,7264705,421241,"{""0.5"":270,""1"":270,""5"":36246,""10"":109208,""25"":334885,""50"":417712,""100"":421241,""250"":421241,""500"":421241,""1000"":421241,""2500"":421241,""5000"":421241,""10000"":421241,""30000"":421241,""60000"":421241,""300000"":421241,""600000"":421241,""1800000"":421241,""3600000"":421241,""+Inf"":421241}"
2026-09-23T18:12:24Z,emailservice,12526,12525,0,0,1,81707,12525,"{""0.5"":0,""1"":0,""5"":9808,""10"":11794,""25"":12006,""50"":12042,""100"":12462,""250"":12525,""500"":12525,""1000"":12525,""2500"":12525,""5000"":12525,""10000"":12525,""30000"":12525,""60000"":12525,""300000"":12525,""600000"":12525,""1800000"":12525,""3600000"":12525,""+Inf"":12525}"
2026-09-23T18:12:24Z,frontend,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-23T18:12:24Z,paymentservice,12526,12526,0,0,0,34625,12526,"{""0.5"":50,""1"":50,""5"":11761,""10"":12439,""25"":12461,""50"":12464,""100"":12515,""250"":12526,""500"":12526,""1000"":12526,""2500"":12526,""5000"":12526,""10000"":12526,""30000"":12526,""60000"":12526,""300000"":12526,""600000"":12526,""1800000"":12526,""3600000"":12526,""+Inf"":12526}"
2026-09-23T18:12:24Z,productcatalogservice,1401528,1401437,0,0,91,25990867,1401437,"{""0.5"":73411,""1"":73411,""5"":220356,""10"":364750,""25"":936271,""50"":1401047,""100"":1401437,""250"":1401437,""500"":1401437,""1000"":1401437,""2500"":1401437,""5000"":1401437,""10000"":1401437,""30000"":1401437,""60000"":1401437,""300000"":1401437,""600000"":1401437,""1800000"":1401437,""3600000"":1401437,""+Inf"":1401437}"
2026-09-23T18:12:24Z,recommendationservice,210685,210677,0,0,8,20960129,210677,"{""0.5"":0,""1"":0,""5"":338,""10"":2064,""25"":11466,""50"":43913,""100"":124505,""250"":205779,""500"":210674,""1000"":210677,""2500"":210677,""5000"":210677,""10000"":210677,""30000"":210677,""60000"":210677,""300000"":210677,""600000"":210677,""1800000"":210677,""3600000"":210677,""+Inf"":210677}"
2026-09-23T18:12:24Z,redis-cart,0,0,0,0,0,0,0,
