timestamp,service,cpu_millicores,memory_working_set_bytes,replica_count
2026-09-05T11:08:09Z,frontend,0,36409344,1
2026-09-05T11:08:09Z,cartservice,3,77742080,1
2026-09-05T11:08:09Z,checkoutservice,4,18075648,1
2026-09-05T11:08:09Z,productcatalogservice,3,31641600,1
2026-09-05T11:08:09Z,paymentservice,3,37027840,1
2026-09-05T11:08:09Z,recommendationservice,6,99840000,1
2026-09-05T11:08:09Z,shippingservice,4,31531008,1
2026-09-05T11:08:09Z,currencyservice,3,88391680,1
2026-09-05T11:08:09Z,emailservice,6,91369472,1
2026-09-05T11:08:09Z,adservice,23,254390272,1
2026-09-05T11:08:09Z,redis-cart,4,33079296,1
2026-09-05T11:08:15Z,frontend,0,36409344,1
2026-09-05T11:08:15Z,cartservice,3,77676544,1
2026-09-05T11:08:15Z,checkoutservice,4,18075648,1
2026-09-05T11:08:15Z,productcatalogservice,3,31641600,1
2026-09-05T11:08:15Z,paymentservice,3,37056512,1
2026-09-05T11:08:15Z,recommendationservice,6,99840000,1
2026-09-05T11:08:15Z,shippingservice,4,31531008,1
2026-09-05T11:08:15Z,currencyservice,3,88416256,1
2026-09-05T11:08:15Z,emailservice,6,91369472,1
2026-09-05T11:08:15Z,adservice,23,254390272,1
2026-09-05T11:08:15Z,redis-cart,4,33079296,1
2026-09-05T11:08:20Z,frontend,0,36409344,1
2026-09-05T11:08:20Z,cartservice,4,77676544,1
2026-09-05T11:08:20Z,checkoutservice,3,18075648,1
2026-09-05T11:08:20Z,productcatalogservice,3,31641600,1
2026-09-05T11:08:20Z,paymentservice,3,37056512,1
2026-09-05T11:08:20Z,recommendationservice,7,99840000,1
2026-09-05T11:08:20Z,shippingservice,4,31531008,1
2026-09-05T11:08:20Z,currencyservice,3,88416256,1
2026-09-05T11:08:20Z,emailservice,7,91369472,1
2026-09-05T11:08:20Z,adservice,24,254365696,1
2026-09-05T11:08:20Z,redis-cart,4,33079296,1
2026-09-05T11:08:25Z,frontend,0,36409344,1
2026-09-05T11:08:25Z,cartservice,4,77676544,1
2026-09-05T11:08:25Z,checkoutservice,3,18075648,1
2026-09-05T11:08:25Z,productcatalogservice,3,31748096,1
2026-09-05T11:08:25Z,paymentservice,3,37085184,1
2026-09-05T11:08:25Z,recommendationservice,7,99848192,1
2026-09-05T11:08:25Z,shippingservice,4,31531008,1
2026-09-05T11:08:25Z,currencyservice,3,88436736,1
2026-09-05T11:08:25Z,emailservice,7,91369472,1
2026-09-05T11:08:25Z,adservice,24,254365696,1
2026-09-05T11:08:25Z,redis-cart,4,33079296,1
2026-09-05T11:08:30Z,frontend,71,57987072,1
2026-09-05T11:08:30Z,cartservice,16,77828096,1
2026-09-05T11:08:30Z,checkoutservice,13,22036480,1
2026-09-05T11:08:30Z,productcatalogservice,32,33423360,1
2026-09-05T11:08:30Z,paymentservice,4,36970496,1
2026-09-05T11:08:30Z,recommendationservice,61,100700160,1
2026-09-05T11:08:30Z,shippingservice,7,31653888,1
2026-09-05T11:08:30Z,currencyservice,25,89350144,1
2026-09-05T11:08:30Z,emailservice,7,91439104,1
2026-09-05T11:08:30Z,adservice,28,255574016,1
2026-09-05T11:08:30Z,redis-cart,10,33116160,1
2026-09-05T11:08:36Z,frontend,71,66678784,1
2026-09-05T11:08:36Z,cartservice,16,79462400,1
2026-09-05T11:08:36Z,checkoutservice,13,25407488,1
2026-09-05T11:08:36Z,productcatalogservice,32,33112064,1
2026-09-05T11:08:36Z,paymentservice,4,36978688,1
2026-09-05T11:08:36Z,recommendationservice,61,101826560,1
2026-09-05T11:08:36Z,shippingservice,7,31092736,1
2026-09-05T11:08:36Z,currencyservice,25,89133056,1
2026-09-05T11:08:36Z,emailservice,7,91439104,1
