timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-23T21:13:59Z,adservice,815303,815299,0,0,4,1779191,815299,"{""0.5"":32525,""1"":32525,""5"":743246,""10"":801853,""25"":815048,""50"":815149,""100"":815288,""250"":815299,""500"":815299,""1000"":815299,""2500"":815299,""5000"":815299,""10000"":815299,""30000"":815299,""60000"":815299,""300000"":815299,""600000"":815299,""1800000"":815299,""3600000"":815299,""+Inf"":815299}"
2026-09-23T21:13:59Z,cartservice,1971542,1969613,0,0,1934,11486717,1969613,"{""0.5"":67,""1"":67,""5"":1061726,""10"":1628623,""25"":1955848,""50"":1969433,""100"":1969607,""250"":1969608,""500"":1969613,""1000"":1969613,""2500"":1969613,""5000"":1969613,""10000"":1969613,""30000"":1969613,""60000"":1969613,""300000"":1969613,""600000"":1969613,""1800000"":1969613,""3600000"":1969613,""+Inf"":1969613}"
2026-09-23T21:13:59Z,checkoutservice,113946,94871,0,0,19079,21014455,94867,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":2,""50"":24542,""100"":43738,""250"":59740,""500"":70222,""1000"":94867,""2500"":94867,""5000"":94867,""10000"":94867,""30000"":94867,""60000"":94867,""300000"":94867,""600000"":94867,""1800000"":94867,""3600000"":94867,""+Inf"":94867}"
2026-09-23T21:13:59Z,currencyservice,3030676,3030650,0,0,26,60229325,3030650,"{""0.5"":32144,""1"":32144,""5"":1153915,""10"":1470905,""25"":2120740,""50"":2698955,""100"":2996658,""250"":3030650,""500"":3030650,""1000"":3030650,""2500"":3030650,""5000"":3030650,""10000"":3030650,""30000"":3030650,""60000"":3030650,""300000"":3030650,""600000"":3030650,""1800000"":3030650,""3600000"":3030650,""+Inf"":3030650}"
2026-09-23T21:13:59Z,emailservice,74595,73601,0,0,999,388615,73601,"{""0.5"":23,""1"":23,""5"":61606,""10"":69689,""25"":71038,""50"":71439,""100"":73458,""250"":73600,""500"":73601,""1000"":73601,""2500"":73601,""5000"":73601,""10000"":73601,""30000"":73601,""60000"":73601,""300000"":73601,""600000"":73601,""1800000"":73601,""3600000"":73601,""+Inf"":73601}"
2026-09-23T21:13:59Z,frontend,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-23T21:13:59Z,paymentservice,112469,112000,0,0,529,354189,111942,"{""0.5"":517,""1"":517,""5"":95239,""10"":108522,""25"":111345,""50"":111418,""100"":111829,""250"":111940,""500"":111942,""1000"":111942,""2500"":111942,""5000"":111942,""10000"":111942,""30000"":111942,""60000"":111942,""300000"":111942,""600000"":111942,""1800000"":111942,""3600000"":111942,""+Inf"":111942}"
2026-09-23T21:13:59Z,productcatalogservice,9876370,9876213,0,0,157,56608386,9876213,"{""0.5"":989206,""1"":989206,""5"":6451430,""10"":8420583,""25"":9352214,""50"":9875034,""100"":9876213,""250"":9876213,""500"":9876213,""1000"":9876213,""2500"":9876213,""5000"":9876213,""10000"":9876213,""30000"":9876213,""60000"":9876213,""300000"":9876213,""600000"":9876213,""1800000"":9876213,""3600000"":9876213,""+Inf"":9876213}"
2026-09-23T21:13:59Z,recommendationservice,1659072,1607747,0,0,51325,335714109,1607747,"{""0.5"":0,""1"":0,""5"":9754,""10"":57769,""25"":154502,""50"":282239,""100"":516449,""250"":1044950,""500"":1444991,""1000"":1607747,""2500"":1607747,""5000"":1607747,""10000"":1607747,""30000"":1607747,""60000"":1607747,""300000"":1607747,""600000"":1607747,""1800000"":1607747,""3600000"":1607747,""+Inf"":1607747}"
2026-09-23T21:13:59Z,redis-cart,0,0,0,0,0,0,0,
2026-09-23T21:13:59Z,shippingservice,779088,777769,0,0,1324,1059043,777769,"{""0.5"":187030,""1"":187030,""5"":743210,""10"":776529,""25"":777702,""50"":777712,""100"":777769,""250"":777769,""500"":777769,""1000"":777769,""2500"":777769,""5000"":777769,""10000"":777769,""30000"":777769,""60000"":777769,""300000"":777769,""600000"":777769,""1800000"":777769,""3600000"":777769,""+Inf"":777769}"
2026-09-23T21:14:00Z,adservice,815303,815299,0,0,4,1779191,815299,"{""0.5"":32525,""1"":32525,""5"":743246,""10"":801853,""25"":815048,""50"":815149,""100"":815288,""250"":815299,""500"":815299,""1000"":815299,""2500"":815299,""5000"":815299,""10000"":815299,""30000"":815299,""60000"":815299,""300000"":815299,""600000"":815299,""1800000"":815299,""3600000"":815299,""+Inf"":815299}"
2026-09-23T21:14:00Z,cartservice,1971542,1969613,0,0,1934,11486717,1969613,"{""0.5"":67,""1"":67,""5"":1061726,""10"":1628623,""25"":1955848,""50"":1969433,""100"":1969607,""250"":1969608,""500"":1969613,""1000"":1969613,""2500"":1969613,""5000"":1969613,""10000"":1969613,""30000"":1969613,""60000"":1969613,""300000"":1969613,""600000"":1969613,""1800000"":1969613,""3600000"":1969613,""+Inf"":1969613}"
2026-09-23T21:14:00Z,checkoutservice,113946,94871,0,0,19079,21014455,94867,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":2,""50"":24542,""100"":43738,""250"":59740,""500"":70222,""1000"":94867,""2500"":94867,""5000"":94867,""10000"":94867,""30000"":94867,""60000"":94867,""300000"":94867,""600000"":94867,""1800000"":94867,""3600000"":94867,""+Inf"":94867}"
2026-09-23T21:14:00Z,currencyservice,3030676,3030650,0,0,26,60229325,3030650,"{""0.5"":32144,""1"":32144,""5"":1153915,""10"":1470905,""25"":2120740,""50"":2698955,""100"":2996658,""250"":3030650,""500"":3030650,""1000"":3030650,""2500"":3030650,""5000"":3030650,""10000"":3030650,""30000"":3030650,""60000"":3030650,""300000"":3030650,""600000"":3030650,""1800000"":3030650,""3600000"":3030650,""+Inf"":3030650}"
