timestamp,service,total,2xx,4xx,5xx
2026-09-13T21:21:33Z,adservice,76375,76256,0,0
2026-09-13T21:21:33Z,cartservice,433715,433656,0,0
2026-09-13T21:21:33Z,checkoutservice,1215,1215,0,0
2026-09-13T21:21:33Z,currencyservice,549532,549513,0,0
2026-09-13T21:21:33Z,emailservice,7017,7017,0,0
2026-09-13T21:21:33Z,frontend,436151,393938,0,41641
2026-09-13T21:21:33Z,paymentservice,0,0,0,0
2026-09-13T21:21:33Z,productcatalogservice,0,0,0,0
2026-09-13T21:21:33Z,recommendationservice,0,0,0,0
2026-09-13T21:21:33Z,redis-cart,0,0,0,0
2026-09-13T21:21:33Z,shippingservice,132109,132101,0,0
2026-09-13T21:21:34Z,adservice,76375,76256,0,0
2026-09-13T21:21:34Z,cartservice,433715,433656,0,0
2026-09-13T21:21:34Z,checkoutservice,1215,1215,0,0
2026-09-13T21:21:34Z,currencyservice,549532,549513,0,0
2026-09-13T21:21:34Z,emailservice,7017,7017,0,0
2026-09-13T21:21:34Z,frontend,436151,393938,0,41641
2026-09-13T21:21:34Z,paymentservice,0,0,0,0
2026-09-13T21:21:34Z,productcatalogservice,0,0,0,0
2026-09-13T21:21:34Z,recommendationservice,0,0,0,0
2026-09-13T21:21:34Z,redis-cart,0,0,0,0
2026-09-13T21:21:34Z,shippingservice,132109,132101,0,0
2026-09-13T21:21:35Z,adservice,76375,76256,0,0
2026-09-13T21:21:35Z,cartservice,433715,433656,0,0
2026-09-13T21:21:35Z,checkoutservice,1215,1215,0,0
2026-09-13T21:21:35Z,currencyservice,549532,549513,0,0
2026-09-13T21:21:35Z,emailservice,7017,7017,0,0
2026-09-13T21:21:35Z,frontend,436151,393938,0,41641
2026-09-13T21:21:35Z,paymentservice,0,0,0,0
2026-09-13T21:21:35Z,productcatalogservice,0,0,0,0
2026-09-13T21:21:35Z,recommendationservice,0,0,0,0
2026-09-13T21:21:35Z,redis-cart,0,0,0,0
2026-09-13T21:21:35Z,shippingservice,132109,132101,0,0
2026-09-13T21:21:36Z,adservice,76375,76256,0,0
2026-09-13T21:21:36Z,cartservice,433715,433656,0,0
2026-09-13T21:21:36Z,checkoutservice,1215,1215,0,0
2026-09-13T21:21:36Z,currencyservice,549532,549513,0,0
2026-09-13T21:21:36Z,emailservice,7017,7017,0,0
2026-09-13T21:21:36Z,frontend,436151,393938,0,41641
2026-09-13T21:21:36Z,paymentservice,0,0,0,0
2026-09-13T21:21:36Z,productcatalogservice,0,0,0,0
2026-09-13T21:21:36Z,recommendationservice,0,0,0,0
2026-09-13T21:21:36Z,redis-cart,0,0,0,0
2026-09-13T21:21:36Z,shippingservice,132109,132101,0,0
2026-09-13T21:21:37Z,adservice,76375,76256,0,0
2026-09-13T21:21:37Z,cartservice,433715,433656,0,0
2026-09-13T21:21:37Z,checkoutservice,1215,1215,0,0
2026-09-13T21:21:37Z,currencyservice,549532,549513,0,0
2026-09-13T21:21:37Z,emailservice,7017,7017,0,0
2026-09-13T21:21:37Z,frontend,436151,393938,0,41641
2026-09-13T21:21:37Z,paymentservice,0,0,0,0
