timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-15T19:52:49Z,frontend,0.0,1000,0.8,0.0,0
2026-09-15T19:52:49Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-15T19:52:49Z,checkoutservice,35.0,100,0.8,0.35,0
2026-09-15T19:52:49Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-15T19:52:49Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:49Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-15T19:52:49Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:49Z,currencyservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:49Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:49Z,adservice,23.0,1000,0.8,0.023,0
2026-09-15T19:52:49Z,redis-cart,5.0,1000,0.8,0.005,0
2026-09-15T19:52:50Z,frontend,0.0,1000,0.8,0.0,0
2026-09-15T19:52:50Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-15T19:52:50Z,checkoutservice,35.0,100,0.8,0.35,0
2026-09-15T19:52:50Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-15T19:52:50Z,paymentservice,10.0,1000,0.8,0.01,0
2026-09-15T19:52:50Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-15T19:52:50Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:50Z,currencyservice,12.0,1000,0.8,0.012,0
2026-09-15T19:52:50Z,emailservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:50Z,adservice,24.0,1000,0.8,0.024,0
2026-09-15T19:52:50Z,redis-cart,5.0,1000,0.8,0.005,0
2026-09-15T19:52:51Z,frontend,0.0,1000,0.8,0.0,0
2026-09-15T19:52:51Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-15T19:52:51Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-15T19:52:51Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-15T19:52:51Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:51Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-15T19:52:51Z,shippingservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:51Z,currencyservice,12.0,1000,0.8,0.012,0
2026-09-15T19:52:51Z,emailservice,28.0,1000,0.8,0.028,0
2026-09-15T19:52:51Z,adservice,55.0,1000,0.8,0.055,0
2026-09-15T19:52:51Z,redis-cart,5.0,1000,0.8,0.005,0
2026-09-15T19:52:52Z,frontend,0.0,1000,0.8,0.0,0
2026-09-15T19:52:52Z,cartservice,0.0,1000,0.95,0.0,0
2026-09-15T19:52:52Z,checkoutservice,0.0,100,0.8,0.0,0
2026-09-15T19:52:52Z,productcatalogservice,0.0,500,0.95,0.0,0
2026-09-15T19:52:52Z,paymentservice,0.0,1000,0.8,0.0,0
2026-09-15T19:52:52Z,recommendationservice,0.0,2000,0.8,0.0,0
2026-09-15T19:52:52Z,shippingservice,13.0,1000,0.8,0.013,0
