timestamp,service,cadvisor_cpu,quota,alpha,utilization,overloaded
2026-09-21T21:26:13Z,frontend,0.0,50,0.8,0.0,0
2026-09-21T21:26:13Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T21:26:13Z,checkoutservice,0.0,615,0.8,0.0,0
2026-09-21T21:26:13Z,productcatalogservice,26.0,1535,0.95,0.016938110749185668,0
2026-09-21T21:26:13Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:13Z,recommendationservice,9.0,1150,0.8,0.00782608695652174,0
2026-09-21T21:26:13Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T21:26:13Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T21:26:13Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:13Z,adservice,20.0,1150,0.8,0.017391304347826087,0
2026-09-21T21:26:13Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T21:26:14Z,frontend,0.0,50,0.8,0.0,0
2026-09-21T21:26:14Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T21:26:14Z,checkoutservice,0.0,615,0.8,0.0,0
2026-09-21T21:26:14Z,productcatalogservice,26.0,1535,0.95,0.016938110749185668,0
2026-09-21T21:26:14Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:14Z,recommendationservice,9.0,1150,0.8,0.00782608695652174,0
2026-09-21T21:26:14Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T21:26:14Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T21:26:14Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:14Z,adservice,21.0,1150,0.8,0.018260869565217393,0
2026-09-21T21:26:14Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T21:26:15Z,frontend,0.0,50,0.8,0.0,0
2026-09-21T21:26:15Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T21:26:15Z,checkoutservice,0.0,615,0.8,0.0,0
2026-09-21T21:26:15Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T21:26:15Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:15Z,recommendationservice,0.0,1150,0.8,0.0,0
2026-09-21T21:26:15Z,shippingservice,13.0,770,0.8,0.016883116883116882,0
2026-09-21T21:26:15Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T21:26:15Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:15Z,adservice,21.0,1150,0.8,0.018260869565217393,0
2026-09-21T21:26:15Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T21:26:16Z,frontend,0.0,50,0.8,0.0,0
2026-09-21T21:26:16Z,cartservice,0.0,1920,0.95,0.0,0
2026-09-21T21:26:16Z,checkoutservice,33.0,615,0.8,0.05365853658536585,0
2026-09-21T21:26:16Z,productcatalogservice,0.0,1535,0.95,0.0,0
2026-09-21T21:26:16Z,paymentservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:16Z,recommendationservice,25.0,1150,0.8,0.021739130434782608,0
2026-09-21T21:26:16Z,shippingservice,0.0,770,0.8,0.0,0
2026-09-21T21:26:16Z,currencyservice,0.0,770,0.8,0.0,0
2026-09-21T21:26:16Z,emailservice,0.0,155,0.8,0.0,0
2026-09-21T21:26:16Z,adservice,20.0,1150,0.8,0.017391304347826087,0
2026-09-21T21:26:16Z,redis-cart,6.0,540,0.8,0.011111111111111112,0
2026-09-21T21:26:17Z,frontend,0.0,50,0.8,0.0,0
